win percent,lose percent,wins,loses,nothing
6.9,-6.2,1,3,1400
6.9,-6.3,1,3,1400
6.9,-6.4,1,3,1400
6.9,-6.5,1,2,1401
6.9,-6.6,1,2,1401
6.9,-6.7,1,2,1401
6.9,-6.8,1,2,1401
6.9,-6.9,1,2,1401
6.9,-7.0,1,1,1402
6.9,-7.1,1,1,1402
6.9,-7.2,1,1,1402
6.9,-7.3,1,1,1402
6.9,-7.4,1,0,1403
7.0,-0.1,1,842,561
7.0,-0.2,1,768,635
7.0,-0.3,1,673,730
7.0,-0.4,1,569,834
7.0,-0.5,1,468,935
7.0,-0.6,1,379,1024
7.0,-0.7,1,315,1088
7.0,-0.8,1,266,1137
7.0,-0.9,1,226,1177
7.0,-1.0,1,192,1211
7.0,-1.1,1,167,1236
7.0,-1.2,1,140,1263
7.0,-1.3,1,125,1278
7.0,-1.4,1,110,1293
7.0,-1.5,1,100,1303
7.0,-1.6,1,91,1312
7.0,-1.7,1,79,1324
7.0,-1.8,1,73,1330
7.0,-1.9,1,65,1338
7.0,-2.0,1,57,1346
7.0,-2.1,1,51,1352
7.0,-2.2,1,48,1355
7.0,-2.3,1,45,1358
7.0,-2.4,1,40,1363
7.0,-2.5,1,33,1370
7.0,-2.6,1,29,1374
7.0,-2.7,1,27,1376
7.0,-2.8,1,23,1380
7.0,-2.9,1,22,1381
7.0,-3.0,1,22,1381
7.0,-3.1,1,19,1384
7.0,-3.2,1,18,1385
7.0,-3.3,1,18,1385
7.0,-3.4,1,17,1386
7.0,-3.5,1,16,1387
7.0,-3.6,1,15,1388
7.0,-3.7,1,15,1388
7.0,-3.8,1,15,1388
7.0,-3.9,1,14,1389
7.0,-4.0,1,14,1389
7.0,-4.1,1,12,1391
7.0,-4.2,1,11,1392
7.0,-4.3,1,10,1393
7.0,-4.4,1,8,1395
7.0,-4.5,1,6,1397
7.0,-4.6,1,6,1397
7.0,-4.7,1,5,1398
7.0,-4.8,1,5,1398
7.0,-4.9,1,5,1398
7.0,-5.0,1,4,1399
7.0,-5.1,1,4,1399
7.0,-5.2,1,4,1399
7.0,-5.3,1,4,1399
7.0,-5.4,1,4,1399
7.0,-5.5,1,4,1399
7.0,-5.6,1,4,1399
7.0,-5.7,1,4,1399
7.0,-5.8,1,4,1399
7.0,-5.9,1,3,1400
7.0,-6.0,1,3,1400
7.0,-6.1,1,3,1400
7.0,-6.2,1,3,1400
7.0,-6.3,1,3,1400
7.0,-6.4,1,3,1400
7.0,-6.5,1,2,1401
7.0,-6.6,1,2,1401
7.0,-6.7,1,2,1401
7.0,-6.8,1,2,1401
7.0,-6.9,1,2,1401
7.0,-7.0,1,1,1402
7.0,-7.1,1,1,1402
7.0,-7.2,1,1,1402
7.0,-7.3,1,1,1402
7.0,-7.4,1,0,1403
7.1,-0.1,1,842,561
7.1,-0.2,1,768,635
7.1,-0.3,1,673,730
7.1,-0.4,1,569,834
7.1,-0.5,1,468,935
7.1,-0.6,1,379,1024
7.1,-0.7,1,315,1088
7.1,-0.8,1,266,1137
7.1,-0.9,1,226,1177
7.1,-1.0,1,192,1211
7.1,-1.1,1,167,1236
7.1,-1.2,1,140,1263
7.1,-1.3,1,125,1278
7.1,-1.4,1,110,1293
7.1,-1.5,1,100,1303
7.1,-1.6,1,91,1312
7.1,-1.7,1,79,1324
7.1,-1.8,1,73,1330
7.1,-1.9,1,65,1338
7.1,-2.0,1,57,1346
7.1,-2.1,1,51,1352
7.1,-2.2,1,48,1355
7.1,-2.3,1,45,1358
7.1,-2.4,1,40,1363
7.1,-2.5,1,33,1370
7.1,-2.6,1,29,1374
7.1,-2.7,1,27,1376
7.1,-2.8,1,23,1380
7.1,-2.9,1,22,1381
7.1,-3.0,1,22,1381
7.1,-3.1,1,19,1384
7.1,-3.2,1,18,1385
7.1,-3.3,1,18,1385
7.1,-3.4,1,17,1386
7.1,-3.5,1,16,1387
7.1,-3.6,1,15,1388
7.1,-3.7,1,15,1388
7.1,-3.8,1,15,1388
7.1,-3.9,1,14,1389
7.1,-4.0,1,14,1389
7.1,-4.1,1,12,1391
7.1,-4.2,1,11,1392
7.1,-4.3,1,10,1393
7.1,-4.4,1,8,1395
7.1,-4.5,1,6,1397
7.1,-4.6,1,6,1397
7.1,-4.7,1,5,1398
7.1,-4.8,1,5,1398
7.1,-4.9,1,5,1398
7.1,-5.0,1,4,1399
7.1,-5.1,1,4,1399
7.1,-5.2,1,4,1399
7.1,-5.3,1,4,1399
7.1,-5.4,1,4,1399
7.1,-5.5,1,4,1399
7.1,-5.6,1,4,1399
7.1,-5.7,1,4,1399
7.1,-5.8,1,4,1399
7.1,-5.9,1,3,1400
7.1,-6.0,1,3,1400
7.1,-6.1,1,3,1400
7.1,-6.2,1,3,1400
7.1,-6.3,1,3,1400
7.1,-6.4,1,3,1400
7.1,-6.5,1,2,1401
7.1,-6.6,1,2,1401
7.1,-6.7,1,2,1401
7.1,-6.8,1,2,1401
7.1,-6.9,1,2,1401
7.1,-7.0,1,1,1402
7.1,-7.1,1,1,1402
7.1,-7.2,1,1,1402
7.1,-7.3,1,1,1402
7.1,-7.4,1,0,1403
7.2,-0.1,1,842,561
7.2,-0.2,1,768,635
7.2,-0.3,1,673,730
7.2,-0.4,1,569,834
7.2,-0.5,1,468,935
7.2,-0.6,1,379,1024
7.2,-0.7,1,315,1088
7.2,-0.8,1,266,1137
7.2,-0.9,1,226,1177
7.2,-1.0,1,192,1211
7.2,-1.1,1,167,1236
7.2,-1.2,1,140,1263
7.2,-1.3,1,125,1278
7.2,-1.4,1,110,1293
7.2,-1.5,1,100,1303
7.2,-1.6,1,91,1312
7.2,-1.7,1,79,1324
7.2,-1.8,1,73,1330
7.2,-1.9,1,65,1338
7.2,-2.0,1,57,1346
7.2,-2.1,1,51,1352
7.2,-2.2,1,48,1355
7.2,-2.3,1,45,1358
7.2,-2.4,1,40,1363
7.2,-2.5,1,33,1370
7.2,-2.6,1,29,1374
7.2,-2.7,1,27,1376
7.2,-2.8,1,23,1380
7.2,-2.9,1,22,1381
7.2,-3.0,1,22,1381
7.2,-3.1,1,19,1384
7.2,-3.2,1,18,1385
7.2,-3.3,1,18,1385
7.2,-3.4,1,17,1386
7.2,-3.5,1,16,1387
7.2,-3.6,1,15,1388
7.2,-3.7,1,15,1388
7.2,-3.8,1,15,1388
7.2,-3.9,1,14,1389
7.2,-4.0,1,14,1389
7.2,-4.1,1,12,1391
7.2,-4.2,1,11,1392
7.2,-4.3,1,10,1393
7.2,-4.4,1,8,1395
7.2,-4.5,1,6,1397
7.2,-4.6,1,6,1397
7.2,-4.7,1,5,1398
7.2,-4.8,1,5,1398
7.2,-4.9,1,5,1398
7.2,-5.0,1,4,1399
7.2,-5.1,1,4,1399
7.2,-5.2,1,4,1399
7.2,-5.3,1,4,1399
7.2,-5.4,1,4,1399
7.2,-5.5,1,4,1399
7.2,-5.6,1,4,1399
7.2,-5.7,1,4,1399
7.2,-5.8,1,4,1399
7.2,-5.9,1,3,1400
7.2,-6.0,1,3,1400
7.2,-6.1,1,3,1400
7.2,-6.2,1,3,1400
7.2,-6.3,1,3,1400
7.2,-6.4,1,3,1400
7.2,-6.5,1,2,1401
7.2,-6.6,1,2,1401
7.2,-6.7,1,2,1401
7.2,-6.8,1,2,1401
7.2,-6.9,1,2,1401
7.2,-7.0,1,1,1402
7.2,-7.1,1,1,1402
7.2,-7.2,1,1,1402
7.2,-7.3,1,1,1402
7.2,-7.4,1,0,1403
7.3,-0.1,1,842,561
7.3,-0.2,1,768,635
7.3,-0.3,1,673,730
7.3,-0.4,1,569,834
7.3,-0.5,1,468,935
7.3,-0.6,1,379,1024
7.3,-0.7,1,315,1088
7.3,-0.8,1,266,1137
7.3,-0.9,1,226,1177
7.3,-1.0,1,192,1211
7.3,-1.1,1,167,1236
7.3,-1.2,1,140,1263
7.3,-1.3,1,125,1278
7.3,-1.4,1,110,1293
7.3,-1.5,1,100,1303
7.3,-1.6,1,91,1312
7.3,-1.7,1,79,1324
7.3,-1.8,1,73,1330
7.3,-1.9,1,65,1338
7.3,-2.0,1,57,1346
7.3,-2.1,1,51,1352
7.3,-2.2,1,48,1355
7.3,-2.3,1,45,1358
7.3,-2.4,1,40,1363
7.3,-2.5,1,33,1370
7.3,-2.6,1,29,1374
7.3,-2.7,1,27,1376
7.3,-2.8,1,23,1380
7.3,-2.9,1,22,1381
7.3,-3.0,1,22,1381
7.3,-3.1,1,19,1384
7.3,-3.2,1,18,1385
7.3,-3.3,1,18,1385
7.3,-3.4,1,17,1386
7.3,-3.5,1,16,1387
7.3,-3.6,1,15,1388
7.3,-3.7,1,15,1388
7.3,-3.8,1,15,1388
7.3,-3.9,1,14,1389
7.3,-4.0,1,14,1389
7.3,-4.1,1,12,1391
7.3,-4.2,1,11,1392
7.3,-4.3,1,10,1393
7.3,-4.4,1,8,1395
7.3,-4.5,1,6,1397
7.3,-4.6,1,6,1397
7.3,-4.7,1,5,1398
7.3,-4.8,1,5,1398
7.3,-4.9,1,5,1398
7.3,-5.0,1,4,1399
7.3,-5.1,1,4,1399
7.3,-5.2,1,4,1399
7.3,-5.3,1,4,1399
7.3,-5.4,1,4,1399
7.3,-5.5,1,4,1399
7.3,-5.6,1,4,1399
7.3,-5.7,1,4,1399
7.3,-5.8,1,4,1399
7.3,-5.9,1,3,1400
7.3,-6.0,1,3,1400
7.3,-6.1,1,3,1400
7.3,-6.2,1,3,1400
7.3,-6.3,1,3,1400
7.3,-6.4,1,3,1400
7.3,-6.5,1,2,1401
7.3,-6.6,1,2,1401
7.3,-6.7,1,2,1401
7.3,-6.8,1,2,1401
7.3,-6.9,1,2,1401
7.3,-7.0,1,1,1402
7.3,-7.1,1,1,1402
7.3,-7.2,1,1,1402
7.3,-7.3,1,1,1402
7.3,-7.4,1,0,1403
7.4,-0.1,1,842,561
7.4,-0.2,1,768,635
7.4,-0.3,1,673,730
7.4,-0.4,1,569,834
7.4,-0.5,1,468,935
7.4,-0.6,1,379,1024
7.4,-0.7,1,315,1088
7.4,-0.8,1,266,1137
7.4,-0.9,1,226,1177
7.4,-1.0,1,192,1211
7.4,-1.1,1,167,1236
7.4,-1.2,1,140,1263
7.4,-1.3,1,125,1278
7.4,-1.4,1,110,1293
7.4,-1.5,1,100,1303
7.4,-1.6,1,91,1312
7.4,-1.7,1,79,1324
7.4,-1.8,1,73,1330
7.4,-1.9,1,65,1338
7.4,-2.0,1,57,1346
7.4,-2.1,1,51,1352
7.4,-2.2,1,48,1355
7.4,-2.3,1,45,1358
7.4,-2.4,1,40,1363
7.4,-2.5,1,33,1370
7.4,-2.6,1,29,1374
7.4,-2.7,1,27,1376
7.4,-2.8,1,23,1380
7.4,-2.9,1,22,1381
7.4,-3.0,1,22,1381
7.4,-3.1,1,19,1384
7.4,-3.2,1,18,1385
7.4,-3.3,1,18,1385
7.4,-3.4,1,17,1386
7.4,-3.5,1,16,1387
7.4,-3.6,1,15,1388
7.4,-3.7,1,15,1388
7.4,-3.8,1,15,1388
7.4,-3.9,1,14,1389
7.4,-4.0,1,14,1389
7.4,-4.1,1,12,1391
7.4,-4.2,1,11,1392
7.4,-4.3,1,10,1393
7.4,-4.4,1,8,1395
7.4,-4.5,1,6,1397
7.4,-4.6,1,6,1397
7.4,-4.7,1,5,1398
7.4,-4.8,1,5,1398
7.4,-4.9,1,5,1398
7.4,-5.0,1,4,1399
7.4,-5.1,1,4,1399
7.4,-5.2,1,4,1399
7.4,-5.3,1,4,1399
7.4,-5.4,1,4,1399
7.4,-5.5,1,4,1399
7.4,-5.6,1,4,1399
7.4,-5.7,1,4,1399
7.4,-5.8,1,4,1399
7.4,-5.9,1,3,1400
7.4,-6.0,1,3,1400
7.4,-6.1,1,3,1400
7.4,-6.2,1,3,1400
7.4,-6.3,1,3,1400
7.4,-6.4,1,3,1400
7.4,-6.5,1,2,1401
7.4,-6.6,1,2,1401
7.4,-6.7,1,2,1401
7.4,-6.8,1,2,1401
7.4,-6.9,1,2,1401
7.4,-7.0,1,1,1402
7.4,-7.1,1,1,1402
7.4,-7.2,1,1,1402
7.4,-7.3,1,1,1402
7.4,-7.4,1,0,1403
7.5,-0.1,0,843,561
